timestamp,elapsed_min,vm_size_kb,vm_rss_kb,vm_data_kb,vm_stk_kb,cgroup_mem_bytes
2026-03-26 07:37:17,0,135569408
2026-03-26 07:37:30,0,134979584
2026-03-26 07:37:44,0,135450624
2026-03-26 07:37:58,0,135532544
2026-03-26 07:38:10,0,135409664
2026-03-26 07:38:23,1,135229440
2026-03-26 07:38:37,1,135770112
2026-03-26 07:38:51,1,135143424
2026-03-26 07:39:04,1,135163904
2026-03-26 07:39:20,2,135237632
2026-03-26 07:39:34,2,135299072
2026-03-26 07:39:49,2,134889472
2026-03-26 07:40:03,2,135045120
2026-03-26 07:40:27,3,135118848
2026-03-26 07:40:41,3,135708672
2026-03-26 07:40:55,3,135139328
2026-03-26 07:41:09,3,135065600
2026-03-26 07:41:24,4,135467008
2026-03-26 07:41:39,4,135303168
2026-03-26 07:41:54,4,136105984
2026-03-26 07:42:11,4,135438336
2026-03-26 07:42:27,5,135233536
2026-03-26 07:42:45,5,135426048
2026-03-26 07:43:07,5,135405568
2026-03-26 07:43:25,6,135475200
2026-03-26 07:43:42,6,135786496
2026-03-26 07:44:00,6,135372800
2026-03-26 07:44:20,7,135229440
2026-03-26 07:44:37,7,135688192
2026-03-26 07:44:55,7,135294976
2026-03-26 07:45:16,7,135766016
2026-03-26 07:45:37,8,135966720
2026-03-26 07:45:57,8,135413760
2026-03-26 07:46:24,9,135163904
2026-03-26 07:46:47,9,135532544
2026-03-26 07:47:08,9,135569408
2026-03-26 07:47:39,10,135151616
2026-03-26 07:49:08,11,135716864
2026-03-26 07:49:29,12,135028736
2026-03-26 07:49:53,12,135262208
2026-03-26 07:50:21,13,135245824
2026-03-26 07:51:00,13,135876608
2026-03-26 07:51:27,14,135782400
2026-03-26 07:52:08,14,135426048
2026-03-26 07:52:33,15,135847936
2026-03-26 07:52:52,15,135888896
2026-03-26 07:53:13,15,136224768
2026-03-26 07:53:30,16,136204288
2026-03-26 07:53:49,16,135962624
2026-03-26 07:54:13,16,136204288
2026-03-26 07:54:33,17,135356416
2026-03-26 07:54:57,17,136126464
2026-03-26 07:55:28,18,136065024
2026-03-26 07:55:54,18,136028160
2026-03-26 07:56:25,19,135548928
2026-03-26 07:56:49,19,136126464
2026-03-26 07:57:10,19,136409088
2026-03-26 07:57:43,20,136171520
2026-03-26 07:58:17,21,136245248
2026-03-26 07:58:50,21,135692288
