timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-03-26 07:37:17,0,2.72,110.2,31733.8,0.35,4.96MB / 4.3MB,114MB / 73.7kB
2026-03-26 07:37:30,0,2.79,112.5,31733.8,0.35,5.01MB / 4.38MB,120MB / 73.7kB
2026-03-26 07:37:44,0,2.81,113.2,31733.8,0.36,5.02MB / 4.39MB,120MB / 73.7kB
2026-03-26 07:37:58,0,2.84,112.5,31733.8,0.35,5.04MB / 4.41MB,120MB / 73.7kB
2026-03-26 07:38:10,0,2.85,112.5,31733.8,0.35,5.05MB / 4.42MB,120MB / 73.7kB
2026-03-26 07:38:23,1,3.00,112.6,31733.8,0.35,5.18MB / 4.61MB,120MB / 73.7kB
2026-03-26 07:38:37,1,3.01,112.8,31733.8,0.36,5.19MB / 4.62MB,120MB / 73.7kB
2026-03-26 07:38:51,1,3.04,112.6,31733.8,0.35,5.2MB / 4.64MB,120MB / 73.7kB
2026-03-26 07:39:04,1,3.05,112.6,31733.8,0.35,5.21MB / 4.65MB,120MB / 2.92MB
2026-03-26 07:39:20,2,3.06,112.6,31733.8,0.35,5.22MB / 4.66MB,120MB / 2.92MB
2026-03-26 07:39:34,2,3.07,112.8,31733.8,0.36,5.24MB / 4.68MB,120MB / 2.92MB
2026-03-26 07:39:49,2,3.09,112.6,31733.8,0.35,5.24MB / 4.68MB,120MB / 2.92MB
2026-03-26 07:40:03,2,3.10,112.6,31733.8,0.35,5.25MB / 4.69MB,120MB / 2.92MB
2026-03-26 07:40:27,3,3.10,112.9,31733.8,0.36,5.26MB / 4.71MB,120MB / 2.92MB
2026-03-26 07:40:41,3,3.11,112.6,31733.8,0.35,5.27MB / 4.71MB,120MB / 2.92MB
2026-03-26 07:40:55,3,3.14,112.9,31733.8,0.36,5.28MB / 4.72MB,120MB / 2.92MB
2026-03-26 07:41:09,3,3.14,112.6,31733.8,0.35,5.29MB / 4.73MB,120MB / 2.92MB
2026-03-26 07:41:24,4,3.15,112.9,31733.8,0.36,5.3MB / 4.74MB,120MB / 2.92MB
2026-03-26 07:41:39,4,3.16,112.9,31733.8,0.36,5.31MB / 4.75MB,120MB / 2.92MB
2026-03-26 07:41:54,4,3.19,112.6,31733.8,0.35,5.32MB / 4.76MB,120MB / 2.92MB
2026-03-26 07:42:11,4,3.20,112.6,31733.8,0.35,5.33MB / 4.77MB,120MB / 2.92MB
2026-03-26 07:42:27,5,3.20,112.6,31733.8,0.35,5.33MB / 4.77MB,120MB / 2.92MB
2026-03-26 07:42:45,5,3.21,112.6,31733.8,0.35,5.34MB / 4.78MB,120MB / 2.92MB
2026-03-26 07:43:07,5,3.23,112.6,31733.8,0.35,5.35MB / 4.79MB,120MB / 2.92MB
2026-03-26 07:43:25,6,3.23,112.6,31733.8,0.35,5.36MB / 4.8MB,120MB / 2.92MB
2026-03-26 07:43:42,6,3.24,112.9,31733.8,0.36,5.37MB / 4.81MB,120MB / 2.92MB
2026-03-26 07:44:00,6,3.26,112.6,31733.8,0.35,5.38MB / 4.82MB,120MB / 2.92MB
2026-03-26 07:44:20,7,3.27,112.9,31733.8,0.36,5.39MB / 4.83MB,120MB / 2.92MB
2026-03-26 07:44:37,7,3.28,112.9,31733.8,0.36,5.4MB / 4.84MB,120MB / 2.92MB
2026-03-26 07:44:55,7,3.29,112.6,31733.8,0.36,5.41MB / 4.85MB,120MB / 2.92MB
2026-03-26 07:45:16,7,3.31,112.9,31733.8,0.36,5.42MB / 4.85MB,120MB / 2.92MB
2026-03-26 07:45:37,8,3.31,112.6,31733.8,0.35,5.43MB / 4.87MB,120MB / 2.92MB
2026-03-26 07:45:57,8,3.32,112.6,31733.8,0.35,5.44MB / 4.87MB,120MB / 2.92MB
2026-03-26 07:46:24,9,3.34,112.6,31733.8,0.35,5.45MB / 4.89MB,120MB / 2.92MB
2026-03-26 07:46:47,9,3.34,112.6,31733.8,0.35,5.46MB / 4.89MB,120MB / 2.92MB
2026-03-26 07:47:08,9,3.35,112.6,31733.8,0.36,5.47MB / 4.9MB,120MB / 2.92MB
2026-03-26 07:47:39,10,3.37,112.9,31733.8,0.36,5.49MB / 4.92MB,120MB / 2.92MB
2026-03-26 07:49:08,11,3.36,112.6,31733.8,0.36,5.53MB / 4.95MB,120MB / 2.92MB
2026-03-26 07:49:29,12,3.39,112.9,31733.8,0.36,5.54MB / 4.95MB,120MB / 2.92MB
2026-03-26 07:49:53,12,3.40,112.6,31733.8,0.35,5.55MB / 4.97MB,120MB / 5.72MB
2026-03-26 07:50:21,13,3.40,112.6,31733.8,0.35,5.56MB / 4.98MB,120MB / 5.72MB
2026-03-26 07:51:00,13,3.42,112.6,31733.8,0.36,5.58MB / 4.99MB,120MB / 5.72MB
2026-03-26 07:51:27,14,3.42,112.6,31733.8,0.36,5.59MB / 5MB,120MB / 5.72MB
2026-03-26 07:52:08,14,3.44,113.1,31733.8,0.36,5.61MB / 5.01MB,120MB / 5.72MB
2026-03-26 07:52:33,15,3.45,113.2,31733.8,0.36,5.63MB / 5.04MB,120MB / 5.72MB
2026-03-26 07:52:52,15,3.48,113.1,31733.8,0.36,5.64MB / 5.05MB,120MB / 5.72MB
2026-03-26 07:53:13,15,3.49,113.1,31733.8,0.36,5.66MB / 5.06MB,120MB / 5.72MB
2026-03-26 07:53:30,16,3.50,113.3,31733.8,0.36,5.68MB / 5.07MB,120MB / 5.72MB
2026-03-26 07:53:49,16,3.52,114.1,31733.8,0.36,5.71MB / 5.09MB,120MB / 5.72MB
2026-03-26 07:54:13,16,3.54,113.1,31733.8,0.36,5.73MB / 5.1MB,120MB / 5.72MB
2026-03-26 07:54:33,17,3.55,113.1,31733.8,0.36,5.75MB / 5.12MB,120MB / 5.72MB
2026-03-26 07:54:57,17,3.58,113.1,31733.8,0.36,5.78MB / 5.13MB,120MB / 5.72MB
2026-03-26 07:55:28,18,3.59,113.6,31733.8,0.36,5.81MB / 5.15MB,120MB / 5.72MB
2026-03-26 07:55:54,18,3.60,113.1,31733.8,0.36,5.83MB / 5.17MB,120MB / 5.72MB
2026-03-26 07:56:25,19,3.62,113.4,31733.8,0.36,5.87MB / 5.19MB,120MB / 5.72MB
2026-03-26 07:56:49,19,3.64,113.4,31733.8,0.36,5.89MB / 5.21MB,120MB / 5.72MB
2026-03-26 07:57:10,19,3.65,113.6,31733.8,0.36,5.92MB / 5.22MB,120MB / 5.72MB
2026-03-26 07:57:43,20,3.67,113.4,31733.8,0.36,5.95MB / 5.25MB,120MB / 5.72MB
2026-03-26 07:58:17,21,3.68,113.1,31733.8,0.36,5.98MB / 5.27MB,120MB / 5.72MB
2026-03-26 07:58:50,21,3.70,113.4,31733.8,0.36,6.02MB / 5.29MB,120MB / 5.72MB
2026-03-26 07:59:23,22,3.71,113.4,31733.8,0.36,6.06MB / 5.32MB,120MB / 5.72MB
2026-03-26 08:00:14,22,3.73,113.2,31733.8,0.36,6.12MB / 5.35MB,120MB / 5.72MB
2026-03-26 08:01:04,23,3.74,113.4,31733.8,0.36,6.18MB / 5.39MB,120MB / 5.72MB
2026-03-26 08:03:07,25,3.71,113.2,31733.8,0.36,6.28MB / 5.45MB,120MB / 5.72MB
2026-03-26 08:03:58,26,3.71,113.2,31733.8,0.36,6.35MB / 5.49MB,120MB / 5.72MB
2026-03-26 08:04:50,27,3.70,113.2,31733.8,0.36,6.41MB / 5.53MB,120MB / 5.72MB
