timestamp,elapsed_min,gc_collected_gen0,gc_collected_gen1,gc_collected_gen2,gc_uncollectable_gen0,gc_uncollectable_gen1,gc_uncollectable_gen2,gc_collections_gen0,gc_collections_gen1,gc_collections_gen2,process_rss_bytes,process_vm_bytes,process_cpu_seconds,open_fds,ccx_received,ccx_failures_ocp,ccx_processed_ocp,ccx_published_ocp,broker_instances,broker_exceptions,broker_tracebacks
2026-04-01 10:04:06,0,1530.0,837.0,57.0,0.0,0.0,0.0,192.0,17.0,1.0,7.5534336e+07,1.228824576e+09,1.21,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 10:04:18,0,3205.0,89064.0,32212.0,0.0,0.0,0.0,387.0,35.0,3.0,1.03985152e+08,1.247350784e+09,4.75,29.0,50.0,0.0,49.0,49.0,1.0,0.0,0.0
2026-04-01 10:04:30,0,6797.0,284214.0,93660.0,0.0,0.0,0.0,689.0,62.0,5.0,1.04640512e+08,1.247506432e+09,12.82,31.0,151.0,0.0,150.0,150.0,1.0,0.0,0.0
2026-04-01 10:04:42,0,10255.0,479393.0,152432.0,0.0,0.0,0.0,987.0,89.0,7.0,1.04902656e+08,1.247506432e+09,20.38,29.0,250.0,0.0,250.0,250.0,1.0,0.0,0.0
2026-04-01 10:04:54,0,13722.0,674569.0,251298.0,0.0,0.0,0.0,1287.0,117.0,10.0,1.05033728e+08,1.247506432e+09,27.97,30.0,351.0,0.0,350.0,350.0,1.0,0.0,0.0
2026-04-01 10:05:06,1,17155.0,859036.0,315416.0,0.0,0.0,0.0,1580.0,143.0,12.0,1.05033728e+08,1.247506432e+09,35.68000000000001,31.0,450.0,0.0,449.0,449.0,1.0,0.0,0.0
2026-04-01 10:05:18,1,20635.0,1.056952e+06,406234.0,0.0,0.0,0.0,1884.0,171.0,15.0,1.05033728e+08,1.247506432e+09,44.11,29.0,551.0,0.0,551.0,551.0,1.0,0.0,0.0
2026-04-01 10:05:31,1,24224.0,1.249327e+06,470352.0,0.0,0.0,0.0,2178.0,198.0,17.0,1.051648e+08,1.247506432e+09,52.56,30.0,650.0,0.0,649.0,649.0,1.0,0.0,0.0
2026-04-01 10:05:43,1,27699.0,1.444524e+06,534470.0,0.0,0.0,0.0,2475.0,225.0,19.0,1.05295872e+08,1.247506432e+09,61.489999999999995,30.0,750.0,0.0,749.0,749.0,1.0,0.0,0.0
2026-04-01 10:05:55,1,30989.0,1.623677e+06,627996.0,0.0,0.0,0.0,2763.0,251.0,22.0,1.05295872e+08,1.247506432e+09,70.16,29.0,847.0,0.0,846.0,846.0,1.0,0.0,0.0
2026-04-01 10:06:07,2,34511.0,1.816151e+06,689412.0,0.0,0.0,0.0,3058.0,278.0,24.0,1.05295872e+08,1.247506432e+09,78.00999999999999,35.0,945.0,0.0,944.0,944.0,1.0,0.0,0.0
