timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-04-01 10:04:06,0,0.22,62.64MB,34068.5,0.19,267.2kB / 239.9kB,0B / 0B
2026-04-01 10:04:18,0,0.87,98.1MB,34068.5,0.29,5.114MB / 426.5kB,0B / 0B
2026-04-01 10:04:30,0,2.39,98.71MB,34068.5,0.30,15.64MB / 830.4kB,0B / 0B
2026-04-01 10:04:42,0,3.79,98.38MB,34068.5,0.30,26.17MB / 1.234MB,0B / 0B
2026-04-01 10:04:54,0,5.11,98.84MB,34068.5,0.30,36.7MB / 1.639MB,0B / 0B
2026-04-01 10:05:06,1,6.43,99.55MB,34068.5,0.30,47.23MB / 2.039MB,0B / 0B
2026-04-01 10:05:18,1,7.79,98.86MB,34068.5,0.30,57.76MB / 2.444MB,0B / 0B
2026-04-01 10:05:31,1,9.13,99.06MB,34068.5,0.30,68.18MB / 2.842MB,0B / 0B
2026-04-01 10:05:43,1,10.51,99.7MB,34068.5,0.30,78.82MB / 3.248MB,0B / 0B
2026-04-01 10:05:55,1,11.81,98.57MB,34068.5,0.30,89.03MB / 3.638MB,0B / 0B
2026-04-01 10:06:07,2,12.89,98.69MB,34068.5,0.30,99.35MB / 4.032MB,0B / 0B
2026-04-01 10:06:19,2,14.02,98.92MB,34068.5,0.30,109.7MB / 4.425MB,0B / 0B
2026-04-01 10:06:31,2,15.16,98.46MB,34068.5,0.30,120MB / 4.816MB,0B / 0B
2026-04-01 10:06:43,2,16.17,98.19MB,34068.5,0.30,130.2MB / 5.207MB,0B / 0B
2026-04-01 10:06:55,2,17.20,98.44MB,34068.5,0.30,140.6MB / 5.605MB,0B / 0B
2026-04-01 10:07:08,3,18.02,99.34MB,34068.5,0.30,151MB / 6.004MB,0B / 0B
2026-04-01 10:07:20,3,18.83,100.5MB,34068.5,0.30,161.6MB / 6.408MB,0B / 0B
2026-04-01 10:07:32,3,19.64,99.43MB,34068.5,0.30,171.9MB / 6.806MB,0B / 0B
2026-04-01 10:07:44,3,20.48,98.71MB,34068.5,0.30,182.4MB / 7.207MB,0B / 0B
2026-04-01 10:07:56,3,21.23,98.81MB,34068.5,0.30,192.8MB / 7.605MB,0B / 0B
2026-04-01 10:08:08,4,21.94,99.65MB,34068.5,0.30,203.5MB / 8.013MB,0B / 0B
2026-04-01 10:08:20,4,22.52,99.05MB,34068.5,0.30,214.1MB / 8.42MB,0B / 0B
2026-04-01 10:08:32,4,23.19,99.96MB,34068.5,0.30,224.6MB / 8.821MB,0B / 0B
2026-04-01 10:08:44,4,23.84,100.3MB,34068.5,0.30,235.1MB / 9.221MB,0B / 0B
2026-04-01 10:08:56,4,24.36,99.45MB,34068.5,0.30,245.6MB / 9.624MB,0B / 0B
2026-04-01 10:09:08,5,24.89,99.02MB,34068.5,0.30,256.1MB / 10.03MB,0B / 0B
2026-04-01 10:09:21,5,25.42,99.01MB,34068.5,0.30,266.7MB / 10.43MB,0B / 0B
2026-04-01 10:09:33,5,25.99,99.73MB,34068.5,0.30,277.1MB / 10.83MB,0B / 0B
2026-04-01 10:09:45,5,26.57,99.76MB,34068.5,0.30,287.5MB / 11.23MB,0B / 0B
2026-04-01 10:09:57,5,27.16,99.55MB,34068.5,0.30,298MB / 11.63MB,0B / 0B
2026-04-01 10:10:09,6,27.67,100.8MB,34068.5,0.30,308.5MB / 12.03MB,0B / 0B
2026-04-01 10:10:21,6,28.18,99.71MB,34068.5,0.30,319.2MB / 12.44MB,0B / 0B
2026-04-01 10:10:33,6,28.64,99.63MB,34068.5,0.30,329.6MB / 12.84MB,0B / 0B
2026-04-01 10:10:45,6,29.16,100.3MB,34068.5,0.30,339.9MB / 13.24MB,0B / 0B
2026-04-01 10:10:57,6,29.59,100.4MB,34068.5,0.30,350.4MB / 13.63MB,0B / 0B
2026-04-01 10:11:09,7,30.02,100.4MB,34068.5,0.30,360.9MB / 14.04MB,0B / 0B
2026-04-01 10:11:21,7,30.47,100.3MB,34068.5,0.30,371.4MB / 14.44MB,0B / 0B
2026-04-01 10:11:33,7,30.91,100.6MB,34068.5,0.30,381.7MB / 14.83MB,0B / 0B
2026-04-01 10:11:45,7,31.37,99.72MB,34068.5,0.30,392.3MB / 15.24MB,0B / 0B
2026-04-01 10:11:57,7,31.88,100.2MB,34068.5,0.30,402.6MB / 15.63MB,0B / 0B
2026-04-01 10:12:09,8,32.28,100.5MB,34068.5,0.30,413MB / 16.03MB,0B / 0B
2026-04-01 10:12:21,8,32.69,100.5MB,34068.5,0.30,423.5MB / 16.43MB,0B / 0B
2026-04-01 10:12:34,8,33.13,101MB,34068.5,0.30,434MB / 16.83MB,0B / 0B
2026-04-01 10:12:46,8,33.53,101.5MB,34068.5,0.30,444.6MB / 17.24MB,0B / 0B
2026-04-01 10:12:58,8,33.88,101.2MB,34068.5,0.30,455MB / 17.64MB,0B / 0B
2026-04-01 10:13:10,9,34.26,100.6MB,34068.5,0.30,465.3MB / 18.04MB,0B / 0B
2026-04-01 10:13:22,9,34.59,101.9MB,34068.5,0.31,476MB / 18.44MB,0B / 0B
2026-04-01 10:13:34,9,34.94,101MB,34068.5,0.30,486.4MB / 18.84MB,0B / 0B
2026-04-01 10:13:46,9,35.26,100.8MB,34068.5,0.30,496.9MB / 19.24MB,0B / 0B
2026-04-01 10:13:58,9,35.55,100.8MB,34068.5,0.30,507.4MB / 19.64MB,0B / 0B
2026-04-01 10:14:10,10,35.93,101.6MB,34068.5,0.31,518.5MB / 20.07MB,0B / 0B
