timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-04-01 10:04:06,0,0.21,78.11MB,34068.5,0.23,253.3kB / 205.9kB,0B / 0B
2026-04-01 10:04:18,0,0.28,83.13MB,34068.5,0.25,328.2kB / 315.6kB,0B / 0B
2026-04-01 10:04:30,0,0.47,83.12MB,34068.5,0.25,528.7kB / 616.2kB,0B / 0B
2026-04-01 10:04:42,0,0.64,82.67MB,34068.5,0.25,731.8kB / 921.9kB,0B / 0B
2026-04-01 10:04:54,0,0.82,82.96MB,34068.5,0.25,934.2kB / 1.226MB,0B / 0B
2026-04-01 10:05:06,1,0.99,83.28MB,34068.5,0.25,1.136MB / 1.529MB,0B / 0B
2026-04-01 10:05:18,1,1.15,82.8MB,34068.5,0.25,1.337MB / 1.831MB,0B / 0B
2026-04-01 10:05:31,1,1.32,82.33MB,34068.5,0.25,1.54MB / 2.135MB,0B / 0B
2026-04-01 10:05:43,1,1.48,82.63MB,34068.5,0.25,1.742MB / 2.439MB,0B / 0B
2026-04-01 10:05:55,1,1.65,82.89MB,34068.5,0.25,1.941MB / 2.737MB,0B / 0B
2026-04-01 10:06:07,2,1.80,83.42MB,34068.5,0.25,2.139MB / 3.036MB,0B / 0B
2026-04-01 10:06:19,2,1.94,82.44MB,34068.5,0.25,2.336MB / 3.331MB,0B / 0B
2026-04-01 10:06:31,2,2.08,82.46MB,34068.5,0.25,2.536MB / 3.632MB,0B / 0B
2026-04-01 10:06:43,2,2.21,82.74MB,34068.5,0.25,2.734MB / 3.93MB,0B / 0B
2026-04-01 10:06:55,2,2.32,83.03MB,34068.5,0.25,2.932MB / 4.227MB,0B / 0B
2026-04-01 10:07:08,3,2.45,83.32MB,34068.5,0.25,3.135MB / 4.532MB,0B / 0B
2026-04-01 10:07:20,3,2.56,83.35MB,34068.5,0.25,3.336MB / 4.833MB,0B / 0B
2026-04-01 10:07:32,3,2.67,83.12MB,34068.5,0.25,3.536MB / 5.134MB,0B / 0B
2026-04-01 10:07:44,3,2.77,83.13MB,34068.5,0.25,3.737MB / 5.435MB,0B / 0B
2026-04-01 10:07:56,3,2.87,84.46MB,34068.5,0.25,3.939MB / 5.74MB,0B / 0B
2026-04-01 10:08:08,4,2.96,83.44MB,34068.5,0.25,4.142MB / 6.043MB,0B / 0B
2026-04-01 10:08:20,4,3.05,82.93MB,34068.5,0.25,4.346MB / 6.351MB,0B / 0B
2026-04-01 10:08:32,4,3.15,83.23MB,34068.5,0.25,4.549MB / 6.655MB,0B / 0B
2026-04-01 10:08:44,4,3.24,82.74MB,34068.5,0.25,4.751MB / 6.959MB,0B / 0B
2026-04-01 10:08:56,4,3.31,84.07MB,34068.5,0.25,4.953MB / 7.262MB,0B / 0B
2026-04-01 10:09:08,5,3.39,83.57MB,34068.5,0.25,5.155MB / 7.565MB,0B / 0B
2026-04-01 10:09:21,5,3.47,83.07MB,34068.5,0.25,5.357MB / 7.869MB,0B / 0B
2026-04-01 10:09:33,5,3.55,84.64MB,34068.5,0.25,5.559MB / 8.173MB,0B / 0B
2026-04-01 10:09:45,5,3.63,83.89MB,34068.5,0.25,5.76MB / 8.474MB,0B / 0B
2026-04-01 10:09:57,5,3.70,83.64MB,34068.5,0.25,5.961MB / 8.776MB,0B / 0B
2026-04-01 10:10:09,6,3.78,83.92MB,34068.5,0.25,6.162MB / 9.079MB,0B / 0B
2026-04-01 10:10:21,6,3.85,83.69MB,34068.5,0.25,6.364MB / 9.381MB,0B / 0B
2026-04-01 10:10:33,6,3.92,83.42MB,34068.5,0.25,6.57MB / 9.691MB,0B / 0B
2026-04-01 10:10:45,6,3.98,83.46MB,34068.5,0.25,6.768MB / 9.989MB,0B / 0B
2026-04-01 10:10:57,6,4.04,83.75MB,34068.5,0.25,6.968MB / 10.29MB,0B / 0B
2026-04-01 10:11:09,7,4.10,83.76MB,34068.5,0.25,7.17MB / 10.59MB,0B / 0B
2026-04-01 10:11:21,7,4.16,83.26MB,34068.5,0.25,7.37MB / 10.89MB,0B / 0B
2026-04-01 10:11:33,7,4.22,84.32MB,34068.5,0.25,7.573MB / 11.2MB,0B / 0B
2026-04-01 10:11:45,7,4.29,83.82MB,34068.5,0.25,7.773MB / 11.5MB,0B / 0B
2026-04-01 10:11:57,7,4.36,84.1MB,34068.5,0.25,7.974MB / 11.8MB,0B / 0B
2026-04-01 10:12:09,8,4.42,83.87MB,34068.5,0.25,8.173MB / 12.1MB,0B / 0B
2026-04-01 10:12:21,8,4.48,84.65MB,34068.5,0.25,8.372MB / 12.4MB,0B / 0B
2026-04-01 10:12:34,8,4.54,83.91MB,34068.5,0.25,8.574MB / 12.7MB,0B / 0B
2026-04-01 10:12:46,8,4.60,83.42MB,34068.5,0.25,8.779MB / 13.01MB,0B / 0B
2026-04-01 10:12:58,8,4.66,83.96MB,34068.5,0.25,8.982MB / 13.31MB,0B / 0B
2026-04-01 10:13:10,9,4.71,83.45MB,34068.5,0.25,9.178MB / 13.61MB,0B / 0B
2026-04-01 10:13:22,9,4.76,84.26MB,34068.5,0.25,9.381MB / 13.91MB,0B / 0B
2026-04-01 10:13:34,9,4.81,83.49MB,34068.5,0.25,9.583MB / 14.22MB,0B / 0B
2026-04-01 10:13:46,9,4.86,84.02MB,34068.5,0.25,9.788MB / 14.52MB,0B / 0B
2026-04-01 10:13:58,9,4.90,83.79MB,34068.5,0.25,9.987MB / 14.82MB,0B / 0B
2026-04-01 10:14:10,10,4.95,84.05MB,34068.5,0.25,10.19MB / 15.13MB,0B / 0B
2026-04-01 10:14:23,10,4.92,84.08MB,34068.5,0.25,10.23MB / 15.19MB,0B / 0B
2026-04-01 10:14:35,10,4.88,83.55MB,34068.5,0.25,10.23MB / 15.19MB,0B / 0B
2026-04-01 10:14:47,10,4.84,83.83MB,34068.5,0.25,10.24MB / 15.2MB,0B / 0B
2026-04-01 10:14:59,10,4.80,83.31MB,34068.5,0.25,10.25MB / 15.2MB,0B / 0B
2026-04-01 10:15:11,11,4.76,83.56MB,34068.5,0.25,10.25MB / 15.2MB,0B / 0B
2026-04-01 10:15:23,11,4.80,83.57MB,34068.5,0.25,10.42MB / 15.46MB,0B / 0B
2026-04-01 10:15:35,11,4.84,84.11MB,34068.5,0.25,10.62MB / 15.76MB,0B / 0B
2026-04-01 10:15:46,11,4.88,84.39MB,34068.5,0.25,10.82MB / 16.05MB,0B / 0B
2026-04-01 10:15:59,11,4.95,83.37MB,34068.5,0.25,11.02MB / 16.35MB,0B / 0B
2026-04-01 10:16:11,12,5.01,83.39MB,34068.5,0.25,11.22MB / 16.66MB,0B / 0B
2026-04-01 10:16:23,12,5.07,84.2MB,34068.5,0.25,11.42MB / 16.97MB,0B / 0B
2026-04-01 10:16:34,12,5.11,83.44MB,34068.5,0.25,11.62MB / 17.26MB,0B / 0B
2026-04-01 10:16:46,12,5.15,84.77MB,34068.5,0.25,11.82MB / 17.56MB,0B / 0B
2026-04-01 10:16:58,12,5.19,83.99MB,34068.5,0.25,12.02MB / 17.86MB,0B / 0B
2026-04-01 10:17:10,13,5.24,84.03MB,34068.5,0.25,12.22MB / 18.15MB,0B / 0B
2026-04-01 10:17:23,13,5.32,83.79MB,34068.5,0.25,12.41MB / 18.45MB,0B / 0B
2026-04-01 10:17:35,13,5.38,83.81MB,34068.5,0.25,12.62MB / 18.76MB,0B / 0B
2026-04-01 10:17:47,13,5.43,84.09MB,34068.5,0.25,12.82MB / 19.07MB,0B / 0B
2026-04-01 10:17:59,13,5.46,84.09MB,34068.5,0.25,13.03MB / 19.37MB,0B / 0B
2026-04-01 10:18:11,14,5.49,84.37MB,34068.5,0.25,13.22MB / 19.67MB,0B / 0B
2026-04-01 10:18:23,14,5.53,85.69MB,34068.5,0.26,13.42MB / 19.97MB,0B / 0B
2026-04-01 10:18:36,14,5.57,84.16MB,34068.5,0.25,13.63MB / 20.27MB,0B / 0B
2026-04-01 10:18:48,14,5.60,83.65MB,34068.5,0.25,13.82MB / 20.57MB,0B / 0B
2026-04-01 10:19:00,14,5.63,83.68MB,34068.5,0.25,14.03MB / 20.87MB,0B / 0B
2026-04-01 10:19:12,15,5.67,84.99MB,34068.5,0.26,14.23MB / 21.18MB,0B / 0B
2026-04-01 10:19:24,15,5.70,84.51MB,34068.5,0.25,14.43MB / 21.48MB,0B / 0B
2026-04-01 10:19:36,15,5.73,84.26MB,34068.5,0.25,14.63MB / 21.77MB,0B / 0B
2026-04-01 10:19:48,15,5.76,84.02MB,34068.5,0.25,14.82MB / 22.07MB,0B / 0B
2026-04-01 10:20:00,15,5.79,84.03MB,34068.5,0.25,15.02MB / 22.37MB,0B / 0B
2026-04-01 10:20:12,16,5.82,84.82MB,34068.5,0.25,15.23MB / 22.68MB,0B / 0B
2026-04-01 10:20:24,16,5.85,84.33MB,34068.5,0.25,15.42MB / 22.97MB,0B / 0B
2026-04-01 10:20:36,16,5.88,84.88MB,34068.5,0.26,15.62MB / 23.27MB,0B / 0B
2026-04-01 10:20:48,16,5.91,84.61MB,34068.5,0.25,15.82MB / 23.57MB,0B / 0B
2026-04-01 10:21:00,16,5.94,84.64MB,34068.5,0.25,16.02MB / 23.87MB,0B / 0B
2026-04-01 10:21:12,17,5.97,84.95MB,34068.5,0.26,16.22MB / 24.17MB,0B / 0B
2026-04-01 10:21:24,17,6.00,85.45MB,34068.5,0.26,16.42MB / 24.47MB,0B / 0B
2026-04-01 10:21:36,17,6.03,84.71MB,34068.5,0.25,16.62MB / 24.77MB,0B / 0B
2026-04-01 10:21:48,17,6.05,85.52MB,34068.5,0.26,16.82MB / 25.07MB,0B / 0B
