timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-04-01 13:23:48,0,0.65,95.19MB,34068.5,0.29,29.32kB / 13.4kB,0B / 0B
2026-04-01 13:24:00,0,0.65,95.2MB,34068.5,0.29,29.32kB / 13.4kB,0B / 0B
2026-04-01 13:24:12,0,0.67,95.19MB,34068.5,0.29,29.39kB / 13.4kB,0B / 0B
2026-04-01 13:24:24,0,0.67,95.19MB,34068.5,0.29,29.46kB / 13.4kB,0B / 0B
2026-04-01 13:24:36,0,0.67,95.19MB,34068.5,0.29,29.74kB / 13.4kB,0B / 0B
2026-04-01 13:24:48,1,0.67,95.19MB,34068.5,0.29,29.88kB / 13.47kB,0B / 0B
2026-04-01 13:25:00,1,0.68,95.19MB,34068.5,0.29,30.02kB / 13.47kB,0B / 0B
2026-04-01 13:25:11,1,0.68,95.2MB,34068.5,0.29,30.09kB / 13.47kB,0B / 0B
2026-04-01 13:25:23,1,0.68,95.2MB,34068.5,0.29,30.16kB / 13.47kB,0B / 0B
2026-04-01 13:25:35,1,0.69,95.63MB,34068.5,0.29,36.58kB / 20.04kB,0B / 0B
2026-04-01 13:25:47,1,0.69,95.38MB,34068.5,0.29,41.89kB / 24.92kB,0B / 0B
2026-04-01 13:25:59,2,0.69,95.38MB,34068.5,0.29,47kB / 29.63kB,0B / 0B
2026-04-01 13:26:11,2,0.69,95.38MB,34068.5,0.29,52.31kB / 34.51kB,0B / 0B
2026-04-01 13:26:22,2,0.69,95.38MB,34068.5,0.29,57.41kB / 39.22kB,0B / 0B
2026-04-01 13:26:34,2,0.69,95.38MB,34068.5,0.29,62.73kB / 44.09kB,0B / 0B
2026-04-01 13:26:46,2,0.70,95.38MB,34068.5,0.29,68.04kB / 48.97kB,0B / 0B
2026-04-01 13:26:58,3,0.70,95.38MB,34068.5,0.29,73.35kB / 53.85kB,0B / 0B
2026-04-01 13:27:10,3,3.15,129.2MB,34068.5,0.39,12.24MB / 541.8kB,0B / 0B
2026-04-01 13:27:22,3,5.85,128.6MB,34068.5,0.39,26.03MB / 1.098MB,0B / 0B
2026-04-01 13:27:34,3,8.45,128.9MB,34068.5,0.39,38.54MB / 1.608MB,0B / 0B
2026-04-01 13:27:47,3,10.93,129.8MB,34068.5,0.39,50.94MB / 2.113MB,0B / 0B
2026-04-01 13:27:59,4,13.27,129.8MB,34068.5,0.39,63.86MB / 2.633MB,0B / 0B
2026-04-01 13:28:12,4,15.47,130.4MB,34068.5,0.39,77.3MB / 3.169MB,0B / 0B
