timestamp,elapsed_min,vm_size_kb,vm_rss_kb,vm_data_kb,vm_stk_kb,cgroup_mem_bytes
2026-04-01 13:23:48,0,116510720
2026-04-01 13:24:00,0,117231616
2026-04-01 13:24:12,0,116977664
2026-04-01 13:24:24,0,117653504
2026-04-01 13:24:36,0,117317632
2026-04-01 13:24:48,1,116576256
2026-04-01 13:25:00,1,117440512
2026-04-01 13:25:11,1,116690944
2026-04-01 13:25:23,1,117628928
2026-04-01 13:25:35,1,117047296
2026-04-01 13:25:47,1,117391360
2026-04-01 13:25:59,2,117334016
2026-04-01 13:26:11,2,116948992
2026-04-01 13:26:22,2,117317632
2026-04-01 13:26:34,2,116871168
2026-04-01 13:26:46,2,117219328
2026-04-01 13:26:58,3,117567488
2026-04-01 13:27:10,3,153034752
2026-04-01 13:27:22,3,153702400
2026-04-01 13:27:34,3,154075136
2026-04-01 13:27:47,3,154726400
2026-04-01 13:27:59,4,155140096
2026-04-01 13:28:12,4,155246592
2026-04-01 13:28:24,4,155545600
2026-04-01 13:28:37,4,155361280
2026-04-01 13:28:49,5,153530368
2026-04-01 13:29:02,5,152395776
2026-04-01 13:29:14,5,150659072
2026-04-01 13:29:27,5,148086784
2026-04-01 13:29:39,5,147083264
2026-04-01 13:29:52,6,144842752
2026-04-01 13:30:04,6,145702912
2026-04-01 13:30:17,6,141496320
2026-04-01 13:30:29,6,140570624
2026-04-01 13:30:42,6,140390400
2026-04-01 13:30:54,7,142004224
2026-04-01 13:31:07,7,141697024
2026-04-01 13:31:19,7,142479360
2026-04-01 13:31:32,7,142184448
2026-04-01 13:31:45,7,143257600
2026-04-01 13:31:57,8,143917056
2026-04-01 13:32:10,8,144052224
2026-04-01 13:32:22,8,144461824
2026-04-01 13:32:35,8,144220160
2026-04-01 13:32:47,8,145522688
2026-04-01 13:33:00,9,144855040
2026-04-01 13:33:12,9,145809408
2026-04-01 13:33:25,9,146153472
2026-04-01 13:33:37,9,146776064
2026-04-01 13:33:50,10,147640320
2026-04-01 13:34:03,10,148189184
2026-04-01 13:34:15,10,148770816
2026-04-01 13:34:28,10,149598208
2026-04-01 13:34:40,10,149319680
2026-04-01 13:34:53,11,149737472
2026-04-01 13:35:06,11,150036480
2026-04-01 13:35:18,11,150544384
2026-04-01 13:35:31,11,150896640
2026-04-01 13:35:43,11,151343104
2026-04-01 13:35:56,12,151310336
2026-04-01 13:36:09,12,152391680
2026-04-01 13:36:21,12,151957504
2026-04-01 13:36:34,12,153231360
2026-04-01 13:36:46,12,153481216
2026-04-01 13:36:59,13,153567232
2026-04-01 13:37:11,13,153620480
2026-04-01 13:37:24,13,155410432
2026-04-01 13:37:37,13,154607616
2026-04-01 13:37:49,14,155455488
2026-04-01 13:38:02,14,155320320
2026-04-01 13:38:14,14,156078080
2026-04-01 13:38:27,14,156745728
2026-04-01 13:38:40,14,156393472
2026-04-01 13:38:52,15,156913664
2026-04-01 13:39:05,15,157138944
2026-04-01 13:39:18,15,158281728
2026-04-01 13:39:30,15,157974528
