timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-04-01 13:23:48,0,0.63,110.9MB,34068.5,0.33,92.27kB / 72.44kB,0B / 0B
2026-04-01 13:24:00,0,0.64,111.2MB,34068.5,0.33,97.42kB / 76.83kB,0B / 0B
2026-04-01 13:24:12,0,0.64,111.2MB,34068.5,0.33,102.5kB / 80.99kB,0B / 0B
2026-04-01 13:24:24,0,0.65,111.2MB,34068.5,0.33,107.4kB / 84.98kB,0B / 0B
2026-04-01 13:24:36,0,0.65,111.2MB,34068.5,0.33,112.7kB / 89.21kB,0B / 0B
2026-04-01 13:24:48,1,0.67,110.9MB,34068.5,0.33,118.1kB / 93.38kB,0B / 0B
2026-04-01 13:25:00,1,0.68,111.4MB,34068.5,0.33,123.1kB / 97.6kB,0B / 0B
2026-04-01 13:25:11,1,0.68,111.4MB,34068.5,0.33,128.2kB / 101.8kB,0B / 0B
2026-04-01 13:25:23,1,0.69,111MB,34068.5,0.33,133.4kB / 105.9kB,0B / 0B
2026-04-01 13:25:35,1,0.70,111.4MB,34068.5,0.33,138.2kB / 109.9kB,0B / 0B
2026-04-01 13:25:47,1,0.70,111.2MB,34068.5,0.33,143.8kB / 114.5kB,0B / 0B
2026-04-01 13:25:59,2,0.71,111.4MB,34068.5,0.33,148.7kB / 118.7kB,0B / 0B
2026-04-01 13:26:11,2,0.71,111.2MB,34068.5,0.33,153.8kB / 122.9kB,0B / 0B
2026-04-01 13:26:22,2,0.71,111.2MB,34068.5,0.33,158.8kB / 127kB,0B / 0B
2026-04-01 13:26:34,2,0.71,111.2MB,34068.5,0.33,163.7kB / 131kB,0B / 0B
2026-04-01 13:26:46,2,0.73,111.2MB,34068.5,0.33,168.8kB / 135.2kB,0B / 0B
2026-04-01 13:26:58,3,0.73,110.9MB,34068.5,0.33,173.9kB / 139.4kB,0B / 0B
2026-04-01 13:27:10,3,1.01,111.7MB,34068.5,0.34,370kB / 431.9kB,0B / 0B
2026-04-01 13:27:22,3,1.39,111.9MB,34068.5,0.34,632.7kB / 824.8kB,0B / 0B
2026-04-01 13:27:34,3,1.71,111.7MB,34068.5,0.34,873.2kB / 1.185MB,0B / 0B
2026-04-01 13:27:47,3,2.03,111.8MB,34068.5,0.34,1.112MB / 1.543MB,0B / 0B
2026-04-01 13:27:59,4,2.36,112.4MB,34068.5,0.34,1.354MB / 1.907MB,0B / 0B
2026-04-01 13:28:12,4,2.68,112.2MB,34068.5,0.34,1.612MB / 2.293MB,0B / 0B
2026-04-01 13:28:24,4,2.95,112.3MB,34068.5,0.34,1.851MB / 2.654MB,0B / 0B
2026-04-01 13:28:37,4,3.23,112.7MB,34068.5,0.34,2.104MB / 3.033MB,0B / 0B
