timestamp,elapsed_min,gc_collected_gen0,gc_collected_gen1,gc_collected_gen2,gc_uncollectable_gen0,gc_uncollectable_gen1,gc_uncollectable_gen2,gc_collections_gen0,gc_collections_gen1,gc_collections_gen2,process_rss_bytes,process_vm_bytes,process_cpu_seconds,open_fds,ccx_received,ccx_failures_ocp,ccx_processed_ocp,ccx_published_ocp,broker_instances,broker_exceptions,broker_tracebacks
2026-04-01 13:23:48,0,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:24:00,0,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.62,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:24:12,0,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.64,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:24:24,0,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.65,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:24:36,0,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.66,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:24:48,1,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.6799999999999999,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:25:00,1,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:25:11,1,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.71,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:25:23,1,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.73,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01 13:25:35,1,1530.0,837.0,57.0,0.0,0.0,0.0,239.0,21.0,1.0,9.0058752e+07,1.242640384e+09,0.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
