timestamp,elapsed_min,gc_collected_gen0,gc_collected_gen1,gc_collected_gen2,gc_uncollectable_gen0,gc_uncollectable_gen1,gc_uncollectable_gen2,gc_collections_gen0,gc_collections_gen1,gc_collections_gen2,process_rss_bytes,process_vm_bytes,process_cpu_seconds,open_fds,ccx_received,ccx_failures_ocp,ccx_processed_ocp,ccx_published_ocp,broker_instances,broker_exceptions,broker_tracebacks
2026-04-01 11:41:51,0,2873.0,1240.0,740.0,0.0,0.0,0.0,244.0,22.0,2.0,8.9669632e+07,8.73496576e+08,1.6300000000000001,21.0,74.0,0.0,74.0,74.0,0,0,0
2026-04-01 11:42:03,0,6233.0,1240.0,740.0,0.0,0.0,0.0,250.0,22.0,2.0,8.9800704e+07,8.73496576e+08,2.71,23.0,173.0,0.0,172.0,172.0,0,0,0
2026-04-01 11:42:15,0,9208.0,1835.0,740.0,0.0,0.0,0.0,255.0,23.0,2.0,8.9931776e+07,8.73496576e+08,3.7800000000000002,21.0,272.0,0.0,272.0,272.0,0,0,0
2026-04-01 11:42:27,0,12778.0,1835.0,740.0,0.0,0.0,0.0,261.0,23.0,2.0,9.0062848e+07,8.73496576e+08,4.86,21.0,372.0,0.0,372.0,372.0,0,0,0
2026-04-01 11:42:39,0,15753.0,2430.0,740.0,0.0,0.0,0.0,266.0,24.0,2.0,9.0062848e+07,8.73496576e+08,5.9,23.0,471.0,0.0,470.0,470.0,0,0,0
2026-04-01 11:42:51,1,18766.0,2430.0,740.0,0.0,0.0,0.0,271.0,24.0,2.0,9.019392e+07,8.74545152e+08,6.97,21.0,570.0,0.0,570.0,570.0,0,0,0
2026-04-01 11:43:03,1,21423.0,3095.0,740.0,0.0,0.0,0.0,275.0,25.0,2.0,9.019392e+07,8.74545152e+08,8.03,21.0,667.0,0.0,667.0,667.0,0,0,0
2026-04-01 11:43:15,1,25343.0,3095.0,740.0,0.0,0.0,0.0,281.0,25.0,2.0,9.019392e+07,8.74545152e+08,9.09,21.0,766.0,0.0,766.0,766.0,0,0,0
2026-04-01 11:43:27,1,28668.0,3095.0,740.0,0.0,0.0,0.0,286.0,25.0,2.0,9.019392e+07,8.74545152e+08,10.17,21.0,864.0,0.0,864.0,864.0,0,0,0
2026-04-01 11:43:39,1,31328.0,3760.0,740.0,0.0,0.0,0.0,290.0,26.0,2.0,9.019392e+07,8.74545152e+08,11.27,21.0,962.0,0.0,962.0,962.0,0,0,0
2026-04-01 11:43:51,2,34653.0,3760.0,740.0,0.0,0.0,0.0,295.0,26.0,2.0,9.019392e+07,8.74545152e+08,12.38,21.0,1061.0,0.0,1061.0,1061.0,0,0,0
2026-04-01 11:44:02,2,37313.0,4425.0,740.0,0.0,0.0,0.0,299.0,27.0,2.0,9.019392e+07,8.74545152e+08,13.43,21.0,1160.0,0.0,1160.0,1160.0,0,0,0
2026-04-01 11:44:14,2,41268.0,4425.0,740.0,0.0,0.0,0.0,305.0,27.0,2.0,9.019392e+07,8.74545152e+08,14.42,21.0,1259.0,0.0,1259.0,1259.0,0,0,0
2026-04-01 11:44:26,2,43928.0,5090.0,740.0,0.0,0.0,0.0,309.0,28.0,2.0,9.019392e+07,8.74545152e+08,15.520000000000001,21.0,1358.0,0.0,1358.0,1358.0,0,0,0
2026-04-01 11:44:38,2,47253.0,5090.0,740.0,0.0,0.0,0.0,314.0,28.0,2.0,9.019392e+07,8.74545152e+08,16.59,21.0,1458.0,0.0,1458.0,1458.0,0,0,0
2026-04-01 11:44:51,3,50578.0,5090.0,740.0,0.0,0.0,0.0,319.0,28.0,2.0,9.019392e+07,8.74545152e+08,17.65,21.0,1557.0,0.0,1557.0,1557.0,0,0,0
2026-04-01 11:45:02,3,53900.0,5688.0,740.0,0.0,0.0,0.0,324.0,29.0,2.0,9.019392e+07,8.74545152e+08,18.74,21.0,1654.0,0.0,1654.0,1654.0,0,0,0
2026-04-01 11:45:14,3,57225.0,5688.0,740.0,0.0,0.0,0.0,329.0,29.0,2.0,9.019392e+07,8.74545152e+08,19.82,21.0,1753.0,0.0,1753.0,1753.0,0,0,0
2026-04-01 11:45:26,3,59885.0,6353.0,740.0,0.0,0.0,0.0,333.0,30.0,2.0,9.019392e+07,8.74545152e+08,20.89,22.0,1851.0,0.0,1851.0,1851.0,0,0,0
2026-04-01 11:45:38,3,63210.0,6353.0,740.0,0.0,0.0,0.0,338.0,30.0,2.0,9.019392e+07,8.74545152e+08,21.970000000000002,21.0,1948.0,0.0,1948.0,1948.0,0,0,0
2026-04-01 11:45:50,3,65873.0,7018.0,740.0,0.0,0.0,0.0,342.0,31.0,2.0,9.019392e+07,8.74545152e+08,23.03,21.0,2047.0,0.0,2047.0,2047.0,0,0,0
2026-04-01 11:46:02,4,69300.0,7018.0,740.0,0.0,0.0,0.0,347.0,31.0,2.0,9.019392e+07,8.74545152e+08,24.09,21.0,2146.0,0.0,2146.0,2146.0,0,0,0
