timestamp,elapsed_min,vm_size_kb,vm_rss_kb,vm_data_kb,vm_stk_kb,cgroup_mem_bytes
2026-04-01 11:41:51,0,136265728
2026-04-01 11:42:03,0,137437184
2026-04-01 11:42:15,0,133357568
2026-04-01 11:42:27,0,131268608
2026-04-01 11:42:39,0,132009984
2026-04-01 11:42:51,1,131579904
2026-04-01 11:43:03,1,131837952
2026-04-01 11:43:15,1,131563520
2026-04-01 11:43:27,1,131534848
2026-04-01 11:43:39,1,131817472
2026-04-01 11:43:51,2,132136960
2026-04-01 11:44:02,2,131477504
2026-04-01 11:44:14,2,131166208
2026-04-01 11:44:26,2,131825664
2026-04-01 11:44:38,2,132001792
2026-04-01 11:44:51,3,131956736
2026-04-01 11:45:02,3,132030464
2026-04-01 11:45:14,3,130015232
2026-04-01 11:45:26,3,130457600
2026-04-01 11:45:38,3,130121728
2026-04-01 11:45:50,3,130621440
2026-04-01 11:46:02,4,130469888
2026-04-01 11:46:14,4,130232320
2026-04-01 11:46:26,4,130625536
2026-04-01 11:46:38,4,130207744
2026-04-01 11:46:50,4,130506752
2026-04-01 11:47:02,5,130097152
2026-04-01 11:47:14,5,130072576
2026-04-01 11:47:26,5,130441216
2026-04-01 11:47:38,5,130191360
2026-04-01 11:47:50,5,130723840
2026-04-01 11:48:02,6,130109440
2026-04-01 11:48:14,6,130162688
2026-04-01 11:48:26,6,131149824
2026-04-01 11:48:37,6,131002368
2026-04-01 11:48:49,6,130260992
2026-04-01 11:49:01,7,130646016
2026-04-01 11:49:13,7,130572288
2026-04-01 11:49:25,7,130748416
2026-04-01 11:49:37,7,130801664
2026-04-01 11:49:49,7,130617344
2026-04-01 11:50:01,8,130035712
2026-04-01 11:50:13,8,129417216
2026-04-01 11:50:25,8,128671744
2026-04-01 11:50:37,8,128884736
2026-04-01 11:50:49,8,128901120
2026-04-01 11:51:01,9,128753664
2026-04-01 11:51:13,9,129064960
2026-04-01 11:51:24,9,128983040
2026-04-01 11:51:36,9,128720896
2026-04-01 11:51:48,9,128647168
2026-04-01 11:52:00,10,128172032
2026-04-01 11:52:12,10,128507904
2026-04-01 11:52:24,10,128638976
2026-04-01 11:52:36,10,128913408
2026-04-01 11:52:48,10,127328256
2026-04-01 11:53:00,11,127602688
2026-04-01 11:53:11,11,127586304
2026-04-01 11:53:23,11,128110592
2026-04-01 11:53:35,11,125849600
2026-04-01 11:53:47,11,126181376
2026-04-01 11:53:59,12,126308352
2026-04-01 11:54:11,12,125497344
