timestamp,elapsed_min,vm_size_kb,vm_rss_kb,vm_data_kb,vm_stk_kb,cgroup_mem_bytes
2026-04-01 11:41:51,0,136097792
2026-04-01 11:42:03,0,136515584
2026-04-01 11:42:15,0,136355840
2026-04-01 11:42:27,0,137035776
2026-04-01 11:42:39,0,136830976
2026-04-01 11:42:51,1,137347072
2026-04-01 11:43:03,1,137355264
2026-04-01 11:43:15,1,136876032
2026-04-01 11:43:27,1,136949760
2026-04-01 11:43:39,1,136372224
2026-04-01 11:43:51,2,136699904
2026-04-01 11:44:02,2,137306112
2026-04-01 11:44:14,2,137076736
2026-04-01 11:44:26,2,137535488
2026-04-01 11:44:38,2,137138176
2026-04-01 11:44:51,3,137822208
2026-04-01 11:45:02,3,137048064
2026-04-01 11:45:14,3,137617408
2026-04-01 11:45:26,3,137732096
2026-04-01 11:45:38,3,137646080
2026-04-01 11:45:50,3,138215424
2026-04-01 11:46:02,4,137986048
2026-04-01 11:46:14,4,137347072
2026-04-01 11:46:26,4,137326592
2026-04-01 11:46:38,4,137551872
2026-04-01 11:46:50,4,137494528
2026-04-01 11:47:02,5,137482240
2026-04-01 11:47:14,5,137555968
2026-04-01 11:47:26,5,137265152
2026-04-01 11:47:38,5,137830400
2026-04-01 11:47:50,5,137904128
2026-04-01 11:48:02,6,137629696
2026-04-01 11:48:14,6,137240576
2026-04-01 11:48:26,6,137846784
2026-04-01 11:48:37,6,137510912
2026-04-01 11:48:49,6,137666560
2026-04-01 11:49:01,7,137404416
2026-04-01 11:49:13,7,137342976
2026-04-01 11:49:25,7,137285632
2026-04-01 11:49:37,7,137818112
2026-04-01 11:49:49,7,137588736
2026-04-01 11:50:01,8,137740288
2026-04-01 11:50:13,8,137515008
2026-04-01 11:50:25,8,138199040
2026-04-01 11:50:37,8,138108928
2026-04-01 11:50:49,8,137961472
2026-04-01 11:51:01,9,138137600
2026-04-01 11:51:13,9,137302016
2026-04-01 11:51:24,9,137789440
2026-04-01 11:51:36,9,137523200
2026-04-01 11:51:48,9,138334208
2026-04-01 11:52:00,10,137613312
2026-04-01 11:52:12,10,137809920
2026-04-01 11:52:24,10,137973760
2026-04-01 11:52:36,10,137388032
2026-04-01 11:52:48,10,138256384
2026-04-01 11:53:00,11,137515008
2026-04-01 11:53:11,11,137093120
2026-04-01 11:53:23,11,137355264
2026-04-01 11:53:35,11,135352320
2026-04-01 11:53:47,11,135241728
2026-04-01 11:53:59,12,134496256
2026-04-01 11:54:11,12,135454720
2026-04-01 11:54:23,12,135888896
2026-04-01 11:54:35,12,133558272
2026-04-01 11:54:47,12,133341184
2026-04-01 11:54:59,13,134041600
2026-04-01 11:55:11,13,133689344
2026-04-01 11:55:23,13,133623808
2026-04-01 11:55:35,13,131694592
2026-04-01 11:55:47,13,130031616
2026-04-01 11:55:59,14,128163840
2026-04-01 11:56:11,14,125767680
2026-04-01 11:56:23,14,123957248
2026-04-01 11:56:35,14,123019264
2026-04-01 11:56:47,14,123662336
2026-04-01 11:56:59,15,121237504
2026-04-01 11:57:11,15,121573376
2026-04-01 11:57:23,15,119402496
2026-04-01 11:57:35,15,118747136
2026-04-01 11:57:46,15,119271424
2026-04-01 11:57:58,16,119377920
2026-04-01 11:58:10,16,119504896
2026-04-01 11:58:22,16,120041472
2026-04-01 11:58:34,16,119382016
2026-04-01 11:58:46,16,120168448
2026-04-01 11:58:58,17,119492608
2026-04-01 11:59:10,17,119816192
2026-04-01 11:59:22,17,119881728
2026-04-01 11:59:34,17,119500800
2026-04-01 11:59:46,17,119238656
2026-04-01 11:59:58,18,119283712
2026-04-01 12:00:10,18,119848960
2026-04-01 12:00:22,18,119926784
2026-04-01 12:00:34,18,120348672
2026-04-01 12:00:46,18,119263232
2026-04-01 12:00:58,19,119046144
2026-04-01 12:01:10,19,120147968
2026-04-01 12:01:22,19,119451648
2026-04-01 12:01:34,19,120061952
2026-04-01 12:01:46,19,120090624
2026-04-01 12:01:58,20,119672832
2026-04-01 12:02:10,20,120049664
2026-04-01 12:02:22,20,119345152
2026-04-01 12:02:34,20,120303616
2026-04-01 12:02:46,20,119328768
2026-04-01 12:02:58,21,119664640
2026-04-01 12:03:10,21,119951360
2026-04-01 12:03:21,21,119189504
2026-04-01 12:03:33,21,119476224
2026-04-01 12:03:45,21,119525376
2026-04-01 12:03:57,22,120438784
2026-04-01 12:04:09,22,119771136
2026-04-01 12:04:20,22,119812096
2026-04-01 12:04:32,22,119721984
2026-04-01 12:04:44,22,119943168
2026-04-01 12:04:56,23,119947264
2026-04-01 12:05:08,23,120610816
2026-04-01 12:05:19,23,120168448
2026-04-01 12:05:31,23,120619008
2026-04-01 12:05:43,23,120397824
2026-04-01 12:05:55,24,119721984
2026-04-01 12:06:07,24,120553472
2026-04-01 12:06:19,24,120193024
2026-04-01 12:06:31,24,120291328
2026-04-01 12:06:43,24,120090624
2026-04-01 12:06:55,25,120377344
2026-04-01 12:07:07,25,120283136
2026-04-01 12:07:19,25,120086528
2026-04-01 12:07:31,25,120463360
2026-04-01 12:07:43,25,120111104
2026-04-01 12:07:55,26,120524800
2026-04-01 12:08:07,26,119848960
2026-04-01 12:08:19,26,121364480
2026-04-01 12:08:31,26,120561664
2026-04-01 12:08:43,26,119984128
2026-04-01 12:08:55,27,120492032
2026-04-01 12:09:07,27,120438784
2026-04-01 12:09:19,27,120877056
2026-04-01 12:09:31,27,120287232
2026-04-01 12:09:43,27,121114624
2026-04-01 12:09:55,28,120610816
2026-04-01 12:10:07,28,120135680
2026-04-01 12:10:19,28,120938496
2026-04-01 12:10:31,28,120594432
2026-04-01 12:10:43,28,120078336
2026-04-01 12:10:55,29,121339904
2026-04-01 12:11:07,29,120868864
2026-04-01 12:11:19,29,120786944
2026-04-01 12:11:31,29,120709120
2026-04-01 12:11:43,29,120303616
2026-04-01 12:11:55,30,119820288
2026-04-01 12:12:07,30,120422400
2026-04-01 12:12:19,30,120434688
2026-04-01 12:12:31,30,120578048
2026-04-01 12:12:43,30,120778752
2026-04-01 12:12:55,31,120430592
2026-04-01 12:13:07,31,120557568
2026-04-01 12:13:19,31,121270272
2026-04-01 12:13:31,31,120135680
2026-04-01 12:13:42,31,120209408
2026-04-01 12:13:54,32,121311232
2026-04-01 12:14:06,32,120008704
2026-04-01 12:14:18,32,120516608
2026-04-01 12:14:30,32,120373248
2026-04-01 12:14:42,32,120795136
2026-04-01 12:14:54,33,120934400
2026-04-01 12:15:06,33,120905728
2026-04-01 12:15:18,33,121282560
2026-04-01 12:15:30,33,121528320
2026-04-01 12:15:42,33,120344576
2026-04-01 12:15:54,34,120377344
2026-04-01 12:16:05,34,120737792
2026-04-01 12:16:17,34,121458688
2026-04-01 12:16:29,34,121507840
2026-04-01 12:16:41,34,121221120
2026-04-01 12:16:53,35,120877056
2026-04-01 12:17:05,35,121720832
2026-04-01 12:17:17,35,121180160
2026-04-01 12:17:29,35,121339904
2026-04-01 12:17:41,35,121090048
2026-04-01 12:17:53,36,120479744
2026-04-01 12:18:05,36,121475072
2026-04-01 12:18:17,36,120508416
2026-04-01 12:18:29,36,121057280
2026-04-01 12:18:41,36,121360384
2026-04-01 12:18:53,37,121679872
2026-04-01 12:19:05,37,120975360
2026-04-01 12:19:17,37,120852480
2026-04-01 12:19:29,37,121147392
2026-04-01 12:19:41,37,121315328
2026-04-01 12:19:53,38,121454592
2026-04-01 12:20:05,38,121446400
2026-04-01 12:20:17,38,121069568
2026-04-01 12:20:29,38,121741312
2026-04-01 12:20:41,38,121438208
2026-04-01 12:20:52,39,121651200
2026-04-01 12:21:04,39,121290752
2026-04-01 12:21:16,39,121548800
2026-04-01 12:21:28,39,121380864
2026-04-01 12:21:40,39,121409536
2026-04-01 12:21:52,40,121348096
2026-04-01 12:22:04,40,121962496
2026-04-01 12:22:16,40,121602048
2026-04-01 12:22:28,40,121421824
2026-04-01 12:22:40,40,121597952
2026-04-01 12:22:52,41,121364480
2026-04-01 12:23:04,41,121487360
2026-04-01 12:23:16,41,121430016
2026-04-01 12:23:28,41,121671680
2026-04-01 12:23:40,41,122482688
2026-04-01 12:23:52,42,120823808
2026-04-01 12:24:04,42,121880576
2026-04-01 12:24:16,42,121884672
2026-04-01 12:24:28,42,121159680
2026-04-01 12:24:40,42,121360384
2026-04-01 12:24:52,43,121368576
2026-04-01 12:25:04,43,122114048
2026-04-01 12:25:16,43,121962496
2026-04-01 12:25:28,43,121069568
2026-04-01 12:25:40,43,121544704
2026-04-01 12:25:52,44,121978880
2026-04-01 12:26:04,44,121327616
2026-04-01 12:26:15,44,121102336
2026-04-01 12:26:27,44,121856000
2026-04-01 12:26:39,44,121958400
2026-04-01 12:26:51,45,122077184
2026-04-01 12:27:03,45,121778176
2026-04-01 12:27:16,45,122130432
2026-04-01 12:27:28,45,122540032
2026-04-01 12:27:40,45,122163200
