timestamp,elapsed_min,cpu_perc,mem_usage_mb,mem_limit_mb,mem_perc,net_io,block_io
2026-05-18 15:19:42,0,0.76,108.9MB,34068.5,0.33,66.23kB / 51.1kB,0B / 0B
2026-05-18 15:19:54,0,0.76,112.5MB,34068.5,0.34,71.44kB / 55.26kB,0B / 0B
2026-05-18 15:20:06,0,0.76,112.5MB,34068.5,0.34,76.66kB / 59.65kB,0B / 0B
2026-05-18 15:20:18,0,0.77,112.5MB,34068.5,0.34,81.73kB / 63.81kB,0B / 0B
2026-05-18 15:20:30,0,0.76,112.7MB,34068.5,0.34,86.81kB / 67.97kB,0B / 0B
2026-05-18 15:20:42,1,0.76,112.2MB,34068.5,0.34,91.67kB / 71.97kB,0B / 0B
2026-05-18 15:20:54,1,1.13,113MB,34068.5,0.34,233.8kB / 283.4kB,0B / 0B
2026-05-18 15:21:06,1,1.63,113.2MB,34068.5,0.34,433.6kB / 584.1kB,0B / 0B
2026-05-18 15:21:18,1,2.04,114MB,34068.5,0.34,635kB / 885.9kB,0B / 0B
2026-05-18 15:21:30,1,2.39,114MB,34068.5,0.34,836.7kB / 1.189MB,0B / 0B
2026-05-18 15:21:42,2,2.74,113.3MB,34068.5,0.34,1.034MB / 1.485MB,0B / 0B
2026-05-18 15:21:54,2,3.05,113.1MB,34068.5,0.34,1.233MB / 1.783MB,0B / 0B
2026-05-18 15:22:06,2,3.35,113.4MB,34068.5,0.34,1.433MB / 2.084MB,0B / 0B
2026-05-18 15:22:18,2,3.60,114.2MB,34068.5,0.34,1.633MB / 2.385MB,0B / 0B
2026-05-18 15:22:30,2,3.83,114MB,34068.5,0.34,1.834MB / 2.686MB,0B / 0B
2026-05-18 15:22:42,3,4.06,114.1MB,34068.5,0.34,2.035MB / 2.987MB,0B / 0B
2026-05-18 15:22:54,3,4.28,113.8MB,34068.5,0.34,2.24MB / 3.295MB,0B / 0B
2026-05-18 15:23:06,3,4.47,113.6MB,34068.5,0.34,2.44MB / 3.596MB,0B / 0B
2026-05-18 15:23:18,3,4.65,113.4MB,34068.5,0.34,2.639MB / 3.894MB,0B / 0B
2026-05-18 15:23:30,3,4.82,113.9MB,34068.5,0.34,2.839MB / 4.195MB,0B / 0B
2026-05-18 15:23:42,4,4.98,114MB,34068.5,0.34,3.041MB / 4.499MB,0B / 0B
2026-05-18 15:23:54,4,5.13,114MB,34068.5,0.34,3.24MB / 4.797MB,0B / 0B
2026-05-18 15:24:06,4,5.28,114.5MB,34068.5,0.34,3.442MB / 5.101MB,0B / 0B
2026-05-18 15:24:18,4,5.41,113.8MB,34068.5,0.34,3.645MB / 5.406MB,0B / 0B
2026-05-18 15:24:30,4,5.54,114.1MB,34068.5,0.34,3.845MB / 5.707MB,0B / 0B
2026-05-18 15:24:42,5,5.65,114.2MB,34068.5,0.34,4.046MB / 6.008MB,0B / 0B
2026-05-18 15:24:54,5,5.75,114.1MB,34068.5,0.34,4.247MB / 6.309MB,0B / 0B
2026-05-18 15:25:06,5,5.85,115.1MB,34068.5,0.35,4.447MB / 6.61MB,0B / 0B
2026-05-18 15:25:18,5,5.94,115MB,34068.5,0.35,4.648MB / 6.911MB,0B / 0B
2026-05-18 15:25:30,5,6.04,115.1MB,34068.5,0.35,4.845MB / 7.209MB,0B / 0B
2026-05-18 15:25:42,6,6.14,114.8MB,34068.5,0.35,5.045MB / 7.507MB,0B / 0B
2026-05-18 15:25:54,6,6.22,114.6MB,34068.5,0.34,5.245MB / 7.808MB,0B / 0B
2026-05-18 15:26:06,6,6.29,114.9MB,34068.5,0.35,5.446MB / 8.11MB,0B / 0B
2026-05-18 15:26:18,6,6.37,114.4MB,34068.5,0.34,5.646MB / 8.411MB,0B / 0B
2026-05-18 15:26:30,6,6.44,115.2MB,34068.5,0.35,5.847MB / 8.712MB,0B / 0B
2026-05-18 15:26:42,7,6.51,114.4MB,34068.5,0.34,6.045MB / 9.01MB,0B / 0B
2026-05-18 15:26:54,7,6.57,114.5MB,34068.5,0.34,6.246MB / 9.312MB,0B / 0B
2026-05-18 15:27:06,7,6.63,114.5MB,34068.5,0.34,6.448MB / 9.615MB,0B / 0B
2026-05-18 15:27:18,7,6.68,114.5MB,34068.5,0.34,6.649MB / 9.917MB,0B / 0B
2026-05-18 15:27:30,7,6.75,115.3MB,34068.5,0.35,6.85MB / 10.22MB,0B / 0B
2026-05-18 15:27:42,8,6.81,114.3MB,34068.5,0.34,7.052MB / 10.52MB,0B / 0B
2026-05-18 15:27:54,8,6.86,115.3MB,34068.5,0.35,7.256MB / 10.83MB,0B / 0B
2026-05-18 15:28:07,8,6.92,114.9MB,34068.5,0.35,7.46MB / 11.14MB,0B / 0B
2026-05-18 15:28:19,8,6.96,114.6MB,34068.5,0.34,7.657MB / 11.43MB,0B / 0B
2026-05-18 15:28:31,8,7.01,114.9MB,34068.5,0.35,7.858MB / 11.73MB,0B / 0B
2026-05-18 15:28:43,9,7.05,90.01MB,34068.5,0.27,8.058MB / 12.03MB,0B / 0B
2026-05-18 15:28:55,9,7.09,89.99MB,34068.5,0.27,8.258MB / 12.34MB,0B / 0B
2026-05-18 15:29:07,9,7.13,89.51MB,34068.5,0.27,8.457MB / 12.63MB,0B / 0B
2026-05-18 15:29:19,9,7.18,90.57MB,34068.5,0.27,8.657MB / 12.93MB,0B / 0B
2026-05-18 15:29:31,9,7.22,90.05MB,34068.5,0.27,8.858MB / 13.24MB,0B / 0B
2026-05-18 15:29:43,10,7.25,90.35MB,34068.5,0.27,9.059MB / 13.54MB,0B / 0B
2026-05-18 15:29:56,10,7.30,90.14MB,34068.5,0.27,9.271MB / 13.86MB,0B / 0B
2026-05-18 15:30:08,10,7.33,90.65MB,34068.5,0.27,9.474MB / 14.16MB,0B / 0B
2026-05-18 15:30:20,10,7.36,90.15MB,34068.5,0.27,9.674MB / 14.46MB,0B / 0B
